SKU,Description,total_qty,total_revenue,avg_price,n_transactions,annual_demand_units,unit_cost_est,order_cost_S,holding_cost_H,EOQ_units
1639,The Famous Grouse,437,8774.63,20.096557377049177,366,2658.4166666666665,22.99,200.0,4.598,481
2619,Glenmorangie Original 10 Yr,127,8758.73,68.89350877192982,114,772.5833333333333,64.99,200.0,12.998,154
3278,Gordons London Dry,1095,8749.05,7.990000000000001,577,6661.25,7.99,200.0,1.598,1291
3209,Hammer & Sickle Vodka,437,8735.63,19.99,323,2658.4166666666665,19.99,200.0,3.9979999999999998,516
3385,Pinnacle Strawbry Kiwi Vodka,514,8732.859999999999,16.99,395,3126.833333333333,16.99,200.0,3.3979999999999997,607
2690,Black Velvet Reserve,871,8701.29,9.99,643,5298.583333333333,11.99,200.0,2.398,940
6649,Wente Morning Fog Chard,615,8693.85,14.406382252559727,293,3741.25,11.99,200.0,2.398,790
8921,Sterling Cab Svgn,412,8677.6,21.08277777777778,216,2506.333333333333,18.99,200.0,3.798,514
4103,Capt Morgan White,579,8677.210000000001,14.985444191343962,439,3522.25,14.99,200.0,2.998,686
8218,Camarena Reposado Tequila,271,8669.289999999999,31.99,213,1648.5833333333333,31.99,200.0,6.398,321
38457,Smoking Loon Pnt Nr,913,8657.27,9.442028639618139,419,5554.083333333333,6.79,200.0,1.358,1279
34427,Frei Bros RSV Cab Svgn Alex,395,8654.05,21.901894273127752,227,2402.9166666666665,21.99,200.0,4.398,467
3882,Smirnoff Strawberry Vodka,761,8641.39,11.348792184724688,563,4629.416666666666,10.99,200.0,2.198,918
858,Canadian Club,720,8632.8,11.99,392,4380.0,11.99,200.0,2.398,855
1094,Four Roses Single Barrel Brb,194,8622.06,44.28787234042553,141,1180.1666666666665,40.99,200.0,8.198,240
3154,New Amsterdam Peach Vodka,848,8602.52,10.121578947368421,456,5158.666666666666,9.99,200.0,1.9980000000000002,1016
2125,Glenfiddich 14 Yr Barrel Rsv,171,8588.29,50.258456375838925,149,1040.25,49.99,200.0,9.998000000000001,204
31231,Nobilo Svgn Bl MarlborougH,722,8576.78,11.878297872340426,376,4392.166666666666,11.99,200.0,2.398,856
4662,Capt Morgan White PET,429,8575.71,19.99,301,2609.75,19.99,200.0,3.9979999999999998,511
6873,Guigal Cotes du Rhone Red,572,8574.28,14.99,317,3479.6666666666665,14.99,200.0,2.998,681
16806,Apothic Winemakers White,858,8571.42,9.99,444,5219.5,9.99,200.0,1.9980000000000002,1022
38502,Ruffino Lumina Pnt Grigio,1075,8566.25,7.989999999999999,461,6539.583333333333,6.99,200.0,1.3980000000000001,1368
8078,Glenfiddich Special Rsv 12Yr,425,8563.75,20.151676646706587,334,2585.4166666666665,19.99,200.0,3.9979999999999998,509
4241,Capt Morgan Spiced Rum,4303,8562.97,1.99,1156,26176.583333333332,1.99,200.0,0.398,5129
8184,Kahlua,4295,8547.05,1.99,1400,26127.916666666664,1.99,200.0,0.398,5124
3422,Beefeater,399,8538.01,21.439367088607593,316,2427.25,19.99,200.0,3.9979999999999998,493
8693,Ezra Brooks,848,8522.52,10.058285280728375,659,5158.666666666666,9.99,200.0,1.9980000000000002,1016
38131,Principato Pnt Gr Sicilia,846,8519.54,10.081787439613526,414,5146.5,9.99,200.0,1.9980000000000002,1015
6569,W Hill Chard Napa,401,8498.99,21.14625,192,2439.4166666666665,19.99,200.0,3.9979999999999998,494
2751,Johnnie Walker Black Label,425,8495.75,19.99,296,2585.4166666666665,19.99,200.0,3.9979999999999998,509
1870,Oban Distiller's Edition,106,8478.939999999999,79.99,76,644.8333333333333,79.99,200.0,15.998,127
46201,Petite Petit Phillips Lodi,494,8468.06,17.17292682926829,246,3005.1666666666665,17.99,200.0,3.598,578
5058,Capt Morgan Long Isl Tea RTD,470,8455.3,17.99,361,2859.1666666666665,15.99,200.0,3.1980000000000004,598
3016,Bombay Sapphire East Gin,386,8450.14,21.875304659498205,279,2348.1666666666665,19.99,200.0,3.9979999999999998,485
21033,Taylor Fladgate 20-Yr Tawny,212,8449.880000000001,39.86333333333334,150,1289.6666666666665,41.99,200.0,8.398000000000001,248
3123,Booths London Dry Gin,563,8439.37,14.989999999999998,318,3424.9166666666665,14.99,200.0,2.998,676
2105,Black Velvet Toasted Caramel,844,8431.56,9.99,587,5134.333333333333,9.99,200.0,1.9980000000000002,1014
8053,Seagrams 7 Crown,8503,8417.97,0.99,1331,51726.58333333333,0.99,200.0,0.198,10222
5076,M Duffau Napoleon Armagnac,213,8409.87,39.341351351351356,111,1295.75,35.99,200.0,7.198,268
45503,Rebel The Show Cab Svgn,840,8391.6,9.99,311,5110.0,11.99,200.0,2.398,923
8064,Canadian Club,8453,8368.47,0.9900000000000001,1433,51422.416666666664,0.99,200.0,0.198,10192
3762,Patron Silver Tequila,1397,8368.03,5.99,655,8498.416666666666,5.99,200.0,1.1980000000000002,1684
4196,Bacardi Dragon Berry Rum,626,8333.74,13.418571428571429,448,3808.1666666666665,11.99,200.0,2.398,797
27817,Clos Pegase Carneros Chard,521,8330.79,15.99,231,3169.4166666666665,26.99,200.0,5.398,485
8897,Moet & Chandon Brut Imprl Ro,150,8320.5,55.69833333333333,96,912.5,49.99,200.0,9.998000000000001,191
19662,Santa Rita 120 Svgn Bl,1389,8320.11,5.99,487,8449.75,5.99,200.0,1.1980000000000002,1680
3220,Svedka Clementine Vodka,430,8301.699999999999,19.315301204819274,332,2615.833333333333,18.99,200.0,3.798,525
6459,Freixenet Cordon Negro Extr,754,8286.460000000001,10.99,318,4586.833333333333,10.99,200.0,2.198,914
7982,M & R Sweet Vermouth,1103,8261.47,7.490000000000001,760,6709.916666666666,7.49,200.0,1.4980000000000002,1339
15105,Kendall Jackson Avant Chard,634,8251.78,13.148062283737024,289,3856.833333333333,10.99,200.0,2.198,838
12994,Acrobat Pnt Gris Oregon,678,8248.22,12.140887573964497,338,4124.5,12.99,200.0,2.5980000000000003,797
4247,Bacardi Limon Rum,622,8241.78,13.320357142857144,448,3783.833333333333,11.99,200.0,2.398,794
21609,Josh Cellars Legacy Red,522,8232.78,15.797228915662652,249,3175.5,14.99,200.0,2.998,651
1330,Grey Goose Glass Pack,146,8232.54,56.77125,96,888.1666666666666,49.99,200.0,9.998000000000001,189
8408,Wild Turkey American Honey,233,8221.67,35.29635838150289,173,1417.4166666666665,29.99,200.0,5.998,307
17176,Beringer Classic Chard,766,8221.34,11.13095744680851,376,4659.833333333333,7.99,200.0,1.598,1080
39691,Smith & Hook Lucia Cab Svgn,375,8210.25,21.85021505376344,186,2281.25,21.99,200.0,4.398,456
8144,Corralejo Reposado Tequila,273,8187.2699999999995,29.99,227,1660.75,29.99,200.0,5.998,333
24766,Tenshen Red,546,8184.54,14.99,131,3321.5,27.99,200.0,5.598,487
3593,Smirnoff Blue 100 Proof Trav,303,8177.969999999999,26.99,223,1843.25,26.99,200.0,5.398,370
3464,UV Blue Raspberry Vodka,570,8174.3,14.360179948586117,389,3467.5,13.99,200.0,2.798,704
3584,Absolut Raspberri,452,8131.48,17.99,353,2749.6666666666665,16.99,200.0,3.3979999999999997,569
16370,Zinsane Znfdl Lodi,1017,8125.83,7.99,433,6186.75,7.99,200.0,1.598,1244
18027,Banfi Rosa Regale,539,8112.61,15.135695364238408,302,3278.9166666666665,15.99,200.0,3.1980000000000004,640
3197,Pinnacle Vodka 100 Proof,390,8108.099999999999,20.794713804713805,297,2372.5,20.99,200.0,4.1979999999999995,475
2518,Woodford Reserve Double Oak,149,8093.51,54.39944881889764,127,906.4166666666666,49.99,200.0,9.998000000000001,190
2794,Bird Dog Bourbon,539,8079.61,14.99,412,3278.9166666666665,14.99,200.0,2.998,661
2155,McClelland Islay Single Malt,214,8075.860000000001,37.70264367816092,174,1301.8333333333333,37.99,200.0,7.598000000000001,262
20132,Jos Phelps Insignia 2010 Red,63,8063.370000000001,127.99,17,383.25,179.99,200.0,35.998000000000005,65
8727,Monkey Shoulder Scotch,249,8061.51,32.33146341463414,205,1514.75,29.99,200.0,5.998,318
6499,Kinky Liqueur,471,8061.289999999999,17.1313612565445,382,2865.25,17.99,200.0,3.598,564
41252,Beringer Classic Pnt Grigio,732,8059.68,11.38454094292804,403,4453.0,7.99,200.0,1.598,1056
5630,Cabin Fever Maple Liqueur,448,8059.5199999999995,17.99,347,2725.333333333333,17.99,200.0,3.598,550
45460,New Harbor Svgn Bl Marlboro,801,8058.99,10.116050420168069,357,4872.75,9.99,200.0,1.9980000000000002,988
3495,Ketel One Citroen Vodka,212,8041.88,37.93578313253012,166,1289.6666666666665,38.99,200.0,7.798000000000001,257
4346,Mr Boston Dark Rum,630,8026.2,12.742450980392157,408,3832.5,13.49,200.0,2.6980000000000004,754
32545,Artesa Carneros Chard,533,8011.67,15.04726872246696,227,3242.4166666666665,16.99,200.0,3.3979999999999997,618
8233,Beaulieu Cab Svgn Rutherford,364,8010.36,22.03109589041096,146,2214.333333333333,24.99,200.0,4.998,421
3811,Absolut Spark Vodka,445,8005.549999999999,17.99,230,2707.083333333333,16.99,200.0,3.3979999999999997,565
4762,Hartley Brandy VS,1140,7974.6,6.994219409282701,711,6935.0,6.99,200.0,1.3980000000000001,1409
46934,Silver Palm Nth Cst Cab Svgn,455,7970.009999999999,17.621255813953486,215,2767.9166666666665,17.99,200.0,3.598,555
24779,Straccali Chianti,616,7943.84,12.740759878419453,329,3747.333333333333,9.99,200.0,1.9980000000000002,866
4945,Jacquin Ginger Brandy,837,7943.13,9.49,484,5091.75,9.49,200.0,1.8980000000000001,1036
35375,Hess Allomi Cab Svgn,264,7935.36,30.089999999999996,140,1606.0,31.99,200.0,6.398,317
5480,E & J Superior RSV VSOP,722,7934.78,10.99,521,4392.166666666666,10.99,200.0,2.198,894
12181,Cakebread Chard,220,7929.8,36.08708737864078,103,1338.3333333333333,35.99,200.0,7.198,273
5396,Tia Maria Coffee Liqueur,464,7929.36,17.081803278688525,305,2822.6666666666665,19.99,200.0,3.9979999999999998,531
3836,Smirnoff Citrus Vodka,697,7902.03,11.358627450980393,510,4240.083333333333,10.99,200.0,2.198,878
39971,Ch Montelena Cab Svgn Napa,158,7898.42,49.99,92,961.1666666666666,42.99,200.0,8.598,211
3887,Wolfschmidt Vodka 80 Proof,632,7886.18,12.510689655172415,435,3844.6666666666665,10.99,200.0,2.198,836
1692,Everclear 151,397,7882.03,19.848231707317073,328,2415.083333333333,19.99,200.0,3.9979999999999998,492
3842,Barton Vodka,1360,7874.400000000001,5.79,201,8273.333333333332,5.79,200.0,1.1580000000000001,1691
3487,Stolichnaya Blueberi,435,7868.65,18.09850439882698,341,2646.25,16.99,200.0,3.3979999999999997,558
8893,Yukon Jack,463,7866.369999999999,16.99,377,2816.583333333333,16.99,200.0,3.3979999999999997,576
42874,Decoy by Duckhorn Red Sonoma,360,7865.679999999999,22.656190476190474,168,2190.0,21.99,200.0,4.398,446
3161,New Amsterdam Red Berry,780,7863.2,10.077824351297405,501,4745.0,9.99,200.0,1.9980000000000002,975
2534,The Dalmore 12Yr Single Malt,145,7858.55,54.385161290322586,124,882.0833333333333,44.99,200.0,8.998000000000001,198
6524,Rosemount Diamond Shiraz,822,7845.78,9.578377723970943,413,5000.5,6.99,200.0,1.3980000000000001,1196
3244,Burnetts Vodka,1329,7841.91,5.920852340936374,833,8084.75,5.79,200.0,1.1580000000000001,1671
32969,Alice White Shiraz Ausl,783,7834.17,10.014340770791074,493,4763.25,9.99,200.0,1.9980000000000002,977
13638,Charles Smith Velvet Dev Mer,569,7830.31,13.682913385826772,254,3461.4166666666665,11.99,200.0,2.398,760
3610,Smirnoff Cranberry Vodka,688,7827.12,11.346164383561643,438,4185.333333333333,10.99,200.0,2.198,873
3643,Caldwells Vodka,738,7821.62,10.594166666666666,288,4489.5,12.49,200.0,2.498,848
8700,Beringer Knights Vly Cab Svg,257,7818.150000000001,31.17059701492537,134,1563.4166666666665,31.99,200.0,6.398,313
7341,Smirnoff Watermelon,7895,7816.05,0.99,1275,48027.916666666664,0.99,200.0,0.198,9850
5706,Gr Marnier Raspberry Peach,272,7801.28,28.791886792452832,212,1654.6666666666665,28.99,200.0,5.798,338
18507,Cakebread Cab Svgn,120,7798.799999999999,64.99,67,730.0,64.99,200.0,12.998,150
2570,Johnnie Walker Gold Rsv,92,7789.08,84.50612903225807,62,559.6666666666666,79.99,200.0,15.998,118
8619,Canadian Club,1282,7786.18,6.089886492622021,881,7798.833333333333,6.99,200.0,1.3980000000000001,1494
3754,Smirnoff Blueberry Vodka,692,7779.08,11.246302521008403,476,4209.666666666666,10.99,200.0,2.198,875
19276,Pali Tower 15 The Winery,556,7778.4400000000005,13.99,279,3382.333333333333,13.99,200.0,2.798,695
2226,Jim Beam Devils Cut,210,7767.900000000001,36.99,179,1277.5,36.99,200.0,7.398000000000001,263
4130,Kraken Black Spiced Rum,749,7763.51,10.442339688041596,577,4556.416666666666,10.99,200.0,2.198,911
1728,Aberlour 16 Year Old Single,136,7745.64,56.999433962264156,106,827.3333333333333,54.99,200.0,10.998000000000001,173
8497,Kamora Coffee,766,7733.34,10.091639344262296,610,4659.833333333333,9.99,200.0,1.9980000000000002,966
34996,Carpineto Dogajolo Tuscan R,455,7730.45,16.99,267,2767.9166666666665,16.99,200.0,3.3979999999999997,571
2749,John Begg Blue Cap,455,7730.45,16.99,264,2767.9166666666665,16.99,200.0,3.3979999999999997,571
46023,Spellbound Petite Sirah Cal,567,7728.33,13.628483965014576,343,3449.25,12.99,200.0,2.5980000000000003,729
